연번,시,구,도로명 주소,세부 위치,설치 장소 유형,수거 쓰레기 종류,Latitude,Longitude
414,서울특별시,중구,명동길 79,명동성당 앞,도로변(횡단보도 포함),재활용쓰레기,37.5644291,126.9865539
415,서울특별시,중구,명동8가길 6,나인트리 호텔 앞,도로변(횡단보도 포함),일반쓰레기,37.561519,126.9854088
416,서울특별시,중구,명동8가길 6,나인트리 호텔 앞,도로변(횡단보도 포함),재활용쓰레기,37.561519,126.9854088
417,서울특별시,중구,명동7길 25,세븐일레븐 앞 소공원 담배부스,"광장, 공원",일반쓰레기,37.5649115,126.9841965
418,서울특별시,중구,명동7길 25,세븐일레븐 앞 소공원 담배부스,"광장, 공원",일반쓰레기,37.5649115,126.9841965
419,서울특별시,용산구,원효로4가 118-16,산호아파트앞 삼거리 횡단보도 버스정류장(03-299),"정류소(버스,택시 등)",일반쓰레기,37.5327153,126.9503809
420,서울특별시,용산구,원효로4가 114-36,원효로4가 현대자동차써비스(원효로3가방면) 버스정류장(03-301) ,"정류소(버스,택시 등)",일반쓰레기,37.5321277,126.9529394
421,서울특별시,용산구,원효로3가 250-10,목월공원 앞,도로변(횡단보도 포함),일반쓰레기,37.5324095,126.9546822
422,서울특별시,용산구,원효로3가 56-1,원효로 3가 시범아파트 버스정류장(03-146),"정류소(버스,택시 등)",일반쓰레기,37.5340828,126.9581717
423,서울특별시,용산구,원효로1가 45-1,유닉스빌딩앞 버스정류장(03-140) ,"정류소(버스,택시 등)",일반쓰레기,37.5398765,126.9690098
424,서울특별시,용산구,원효로2가 94-2,원효아파트 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5350232,126.9615767
425,서울특별시,용산구,원효로2가 84-10,열린 동물병원 앞,도로변(횡단보도 포함),일반쓰레기,37.5356243,126.961753
426,서울특별시,용산구,원효로1가 27-4,우체국 앞,도로변(횡단보도 포함),일반쓰레기,37.5386947,126.9668109
427,서울특별시,용산구,원효로1가 39-6,용산경찰서 입구(GS25 편의점앞) ,도로변(횡단보도 포함),일반쓰레기,37.540409,126.9689288
428,서울특별시,용산구,청파동3가 80-7,선린인터넷고등학교 입구( CU편의점앞 ),도로변(횡단보도 포함),일반쓰레기,37.5417685,126.9704169
429,서울특별시,용산구,원효로2가 1-38,(구)용산구청 보건분소앞 사거리(해오름공인중개사),도로변(횡단보도 포함),일반쓰레기,37.5377308,126.9663544
430,서울특별시,용산구,서계동 224-32,소화아동병원앞(택시정류장),"정류소(버스,택시 등)",일반쓰레기,37.5537796,126.9686583
431,서울특별시,용산구,청파동1가 154-10,청파동(서계동방면) 버스정류장(03-126),"정류소(버스,택시 등)",일반쓰레기,37.5489281,126.9702574
432,서울특별시,용산구,청파동2가 90-2,"숙대입구역,청파동주민센터버스정류장(13-129) 뚜레주르 앞","정류소(버스,택시 등)",일반쓰레기,37.5451003,126.9702949
433,서울특별시,용산구,청파동2가 120-33,숙대입구역• 청파동주민센터버스정류장(03-128) ,"정류소(버스,택시 등)",일반쓰레기,37.5455737,126.9708168
434,서울특별시,용산구,갈월동 51-19,갈월동종합사회복지관 택시정류장,"정류소(버스,택시 등)",일반쓰레기,37.5457838,126.9748238
435,서울특별시,용산구,용산동2가 1,용산고등학교 앞 사거리( 구두 수선앞),도로변(횡단보도 포함),일반쓰레기,37.5451197,126.9800666
436,서울특별시,용산구,후암동 251-16,스마일치과의원 건너편 버스정류장(03-203),"정류소(버스,택시 등)",일반쓰레기,37.546629,126.9784498
437,서울특별시,용산구,후암동 244-4,SC제일은행앞 버스정류장(03-201),"정류소(버스,택시 등)",일반쓰레기,37.5499628,126.9775827
438,서울특별시,용산구,후암동 77,후암시장(삼강의원방면) 버스정류장(03-200),"정류소(버스,택시 등)",일반쓰레기,37.5509249,126.9768987
439,서울특별시,용산구,후암동 100-1,후암삼거리 버스정류장(03-199) 클라라 잡화,"정류소(버스,택시 등)",일반쓰레기,37.5523707,126.9765512
440,서울특별시,용산구,후암동 105-192,진흥빌딩 앞 마을버스정류장(03-577),"정류소(버스,택시 등)",일반쓰레기,37.5483604,126.9776092
441,서울특별시,용산구,후암동 244-5,진흥빌딩 건너편 그랜드아파트 횡단보도앞,도로변(횡단보도 포함),일반쓰레기,37.5480237,126.9781237
442,서울특별시,용산구,원효로1가 110-1,원효로1가 선린교차로 현수막 거치대옆(남영지하차도입구),도로변(횡단보도 포함),일반쓰레기,37.5415978,126.9709754
443,서울특별시,용산구,한강로3가 13-7,전자상가관광터미널(신용산역3번출구방면) 버스정류장(03-252),"정류소(버스,택시 등)",일반쓰레기,37.5325959,126.9638343
444,서울특별시,용산구,한강로3가 16-60,용산전자상가 한동빌딩 세븐일레븐(원효대교북단방면) 버스정류장(03-138),"정류소(버스,택시 등)",일반쓰레기,37.5319833,126.9565289
445,서울특별시,용산구,문배동 11-14 남단,삼각지 고가 등기소 건너편 마을버스정류장(03-552),"정류소(버스,택시 등)",일반쓰레기,37.5374922,126.9696582
446,서울특별시,용산구,원효로1가 25-2 남단,"(구)용산구청 보건분소 앞 횡단보도,",도로변(횡단보도 포함),일반쓰레기,37.5384934,126.9662475
447,서울특별시,용산구,효창동 70-11,효창공원역 2번출구 횡단보도(효창동물병원),지하철역 입구,일반쓰레기,37.5393178,126.9618868
448,서울특별시,용산구,용문동 5-222,효창공원역 3번출구(버스정류장03-180),지하철역 입구,일반쓰레기,37.5388245,126.9625598
449,서울특별시,용산구,효창동 188-1,푸르지오아파트앞 버스정류장(03-178),"정류소(버스,택시 등)",일반쓰레기,37.5403225,126.9586298
450,서울특별시,용산구,서계동 233-4,손기정체육공원 버스정류장(03-228),"정류소(버스,택시 등)",일반쓰레기,37.5542919,126.9664773
451,서울특별시,용산구,이촌동 403,현대아파트 버스정류장(03-223),"정류소(버스,택시 등)",일반쓰레기,37.5192978,126.9794089
452,서울특별시,용산구,이촌동 402,강촌아파트 버스정류장(03-221),"정류소(버스,택시 등)",일반쓰레기,37.5192334,126.9774684
453,서울특별시,용산구,이촌동 300-153 ,신용산 초등학교 건너편(이상윤동물병원앞) 북동쪽 모서리 상가 앞,도로변(횡단보도 포함),일반쓰레기,37.5200442,126.9727903
454,서울특별시,용산구,이촌동 410,이촌파출소앞 버스정류장(03-217) ,"정류소(버스,택시 등)",일반쓰레기,37.5209216,126.972425
455,서울특별시,용산구,이촌동 302-51,동부이촌동 국민은행앞,도로변(횡단보도 포함),일반쓰레기,37.5208849,126.9698508
456,서울특별시,용산구,이촌동 399-1 ,"이촌동두산위브아파트앞 버스정류장(03-215,03-733) ","정류소(버스,택시 등)",일반쓰레기,37.5216748,126.9683635
457,서울특별시,용산구,이촌동 301-155,두산위브아파트앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5218174,126.9671257
458,서울특별시,용산구,이촌동 300-153,"한강맨션앞 버스정류장(이민재 소아청소년과), 북서쪽 상가 앞","정류소(버스,택시 등)",일반쓰레기,37.5200442,126.9727903
459,서울특별시,용산구,이촌동 209-5,이촌2동 주민센터(이촌2동대림아파트방면) 버스정류장(03-291),"정류소(버스,택시 등)",일반쓰레기,37.5278023,126.9547328
460,서울특별시,용산구,한강로3가 37-4,이촌2동 주민센터(이촌2동부영주유소방면) 버스정류장(03-290),"정류소(버스,택시 등)",일반쓰레기,37.5276295,126.9551396
461,서울특별시,용산구,이촌동 203-5,대림아파트 버스정류장(03-293)(새남터성당입구횡단보도),"정류소(버스,택시 등)",일반쓰레기,37.5261223,126.9560374
462,서울특별시,용산구,이촌동 193-1,강변맨션앞 버스정류장(03-295) ,"정류소(버스,택시 등)",일반쓰레기,37.5234226,126.9597165
463,서울특별시,용산구,한강로3가 40-879,동아아파트 건너편 버스정류장(03-294 함흥냉면 앞),"정류소(버스,택시 등)",일반쓰레기,37.523881,126.9596944
464,서울특별시,용산구,한강로3가 65-154,(구)용산중대병원앞 버스정류장(03-259),"정류소(버스,택시 등)",일반쓰레기,37.5251353,126.9658045
465,서울특별시,용산구,한강로3가 65-555,용산공업고등학교앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.525036,126.967143
466,서울특별시,용산구,용산동5가 17-12,이촌역 2번출구 ,지하철역 입구,일반쓰레기,37.5221091,126.9757542
467,서울특별시,용산구,용산동6가 69-165 앞,온누리교회앞 버스정류장(03-728) ,"정류소(버스,택시 등)",일반쓰레기,37.5187632,126.9851279
468,서울특별시,용산구,한강로3가 65-504,철우아파트 옆 버스정류장(03-261),"정류소(버스,택시 등)",일반쓰레기,37.5237023,126.9693561
469,서울특별시,용산구,용산동6가 11-371,국립중앙박물관 정문앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5212113,126.9784764
470,서울특별시,용산구,용산동6가 11-426 ,국립중앙박물관 버스정류장(가족공원쪽)(03-266),"정류소(버스,택시 등)",일반쓰레기,37.523294,126.979065
471,서울특별시,용산구,후암동 214-4,후암동 214-4 앞,도로변(횡단보도 포함),일반쓰레기,37.547023,126.978004
472,서울특별시,용산구,후암동 63-1,후암시장(우측)입구 횡단보도앞,도로변(횡단보도 포함),일반쓰레기,37.5504983,126.9771055
473,서울특별시,���산구,한남동 1-170,한남시범아파트버스정류장(03-211) ,"정류소(버스,택시 등)",일반쓰레기,37.5377082,127.0127757
474,서울특별시,용산구,서계동 224-36,"서울역공항철도15번출구,국립극단버스정류장(03-345)","정류소(버스,택시 등)",일반쓰레기,37.5534244,126.968942
475,서울특별시,용산구,한남동 산 10-214,한남2치안센터옆 공원입구 ,도로변(횡단보도 포함),일반쓰레기,37.5392247,127.0013097
476,서울특별시,용산구,한남동 253-4,한남오거리(순천향대학방면-북한남삼거리방면) 버스정류장(03-166) ,"정류소(버스,택시 등)",일반쓰레기,37.5330145,127.0082819
477,서울특별시,용산구,동빙고동 295-1,한강중학교(반포한강공원방면) 버스정류장(03-156) ,"정류소(버스,택시 등)",일반쓰레기,37.525038,126.992074
478,서울특별시,용산구,동빙고동 7-43,한강중학교건너편(용산구청방면) 버스정류장(03-155) ,"정류소(버스,택시 등)",일반쓰레기,37.5255808,126.9921925
479,서울특별시,용산구,용산동4가 19-2,"용산구청,크라운 호텔(한강중학교앞방면) 버스정류장(03-154)","정류소(버스,택시 등)",일반쓰레기,37.5285016,126.9913932
480,서울특별시,용산구,이태원동 34-161,"용���구청,크라운 호텔(국군재정관리단방면) 버스정류장(03-153)","정류소(버스,택시 등)",일반쓰레기,37.5304411,126.9912629
481,서울특별시,용산구,이태원동 559 앞,국군재정관리단앞(이태원동남산대림아파트 방면) 버스정류장(03-152) ,"정류소(버스,택시 등)",일반쓰레기,37.537244,126.9870709
482,서울특별시,용산구,용산동2가 7-116 북쪽 끝,"해방촌(용산구청,크라운호텔방면) 버스정류장(03-151)","정류소(버스,택시 등)",재활용쓰레기,37.5364174,126.9866468
483,서울특별시,용산구,용산동2가 5-1550,용암초등학교입구(남산3호터널앞) 버스정류장(03-148),"정류소(버스,택시 등)",일반쓰레기,37.5439252,126.9887004
484,서울특별시,용산구,이촌동 205-3 앞,"방태산식당앞(이촌2동주민센터,문화시설보건소셔틀버스정류장)",도로변(횡단보도 포함),일반쓰레기,37.5265933,126.9555999
485,서울특별시,용산구,후암동 30-84,남산도서관앞(두텁바위마을표지석앞) 버스정류장(03-168),"정류소(버스,택시 등)",일반쓰레기,37.5526606,126.9813586
486,서울특별시,용산구,후암동 30-84,남산도서관(백범광장방면) 버스정류장(03-167) ,"정류소(버스,택시 등)",일반쓰레기,37.5526606,126.9813586
487,서울특별시,용산구,후암동 406-98,후암약수터(보성여중고입구방면) 버스정류장(03-170),"정류소(버스,택시 등)",일반쓰레기,37.5484622,126.9841839
488,서울특별시,용산구,용산동2가 1-1239,보성여중고입구(후암약수터방면) 버스정류장(03-171) ,"정류소(버스,택시 등)",일반쓰레기,37.5464523,126.9856723
489,서울특별시,용산구,이태원동 260-373,남산체육관(하얏트호텔방면) 버스정류장(03-174) ,"정류소(버스,택시 등)",일반쓰레기,37.5426142,126.9929891
490,서울특별시,용산구,이태원동 259-15,하얏트 호텔(남산체육관방면) 버스정류장(03-175)이광희뷰티크건너편 ,"정류소(버스,택시 등)",일반쓰레기,37.5416519,126.9962431
491,서울특별시,용산구,이태원동 258-466,"하얏트 호텔(서울시중부기술교육원,블루스퀘어방면) 버스정류장(03-176)","정류소(버스,택시 등)",일반쓰레기,37.5409276,126.9974054
492,서울��별��,용산구,용산동2가 1-1144,"보성여중고입구(용암초등학교,이태원2동주민센터방면) 버스정류장(용산2가동주민센타올라오는계단끝)(03-172)","정류소(버스,택시 등)",일반쓰레기,37.5463387,126.9856097
493,서울특별시,용산구,한강로3가 65-587,LG유플러스앞 횡단보도(도심),도로변(횡단보도 포함),일반쓰레기,37.5241033,126.9635763
494,서울특별시,용산구,한강로2가 222-5,한강로2가 222-5,도로변(횡단보도 포함),일반쓰레기,37.5273538,126.9665184
495,서울특별시,용산구,한강로2가 421 남단,한강로2가 421 남단,도로변(횡단보도 포함),일반쓰레기,37.5280466,126.9659923
496,서울특별시,용산구,한강로2가 412,용산우체국앞( 택시정류장앞 ) ,"정류소(버스,택시 등)",일반쓰레기,37.530932,126.9709795
497,서울특별시,용산구,한강로2가 422-1,신용산역 마을버스정류장(03-561),"정류소(버스,택시 등)",일반쓰레기,37.5299002,126.9676159
498,서울특별시,용산구,한강로2가 109-2,KT 용산지점 마을버스정류장(03-564) 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5314056,126.970421
499,서울특별시,용산구,한강로2가 255-6,KT 앞 중앙버스정류장 횡단보도(피터팬부동산),도로변(횡단보도 포함),일반쓰레기,37.5322298,126.970462
500,서울특별시,용산구,청파동2가 120-55 앞,숙대입구역 버스정류장(03-229,"정류소(버스,택시 등)",일반쓰레기,37.5444062,126.9709045
501,서울특별시,용산구,한강로1가 98,삼각지 안전지대 횡단보도 (LG자이아파트 앞 ),도로변(횡단보도 포함),일반쓰레기,37.5359719,126.9739616
502,서울특별시,용산구,남영동 83-1 ,횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.54241,126.9731499
503,서울특별시,용산구,남영동 61-4,신한은행 숙명여대입구역점앞(서울역방면),도로변(횡단보도 포함),일반쓰레기,37.5434733,126.9727451
504,서울특별시,용산구,갈월동 5-8,갈월동 갑을빌딩 앞(왕십리뉴타운1구역모델하우스),도로변(횡단보도 포함),일반쓰레기,37.548957,126.9723009
505,서울특별시,용산구,갈월동 69-45,갈월동 숙대입구 지하철역 9번출구앞,지하철역 입구,일반쓰레기,37.5443923,126.9718803
506,서울특별시,용산구,갈월동 89-9,숙명여대 중앙버스정류장(롯데리아 앞),도로변(횡단보도 포함),일반쓰레기,37.5433668,126.9719434
507,서울특별시,용산구,갈월동 101-23,남영역 고려빌딩 앞 (우),도로변(횡단보도 포함),일반쓰레기,37.5417922,126.9726291
508,서울특별시,용산구,동자동 12-1,게이트웨이타워 버스정류장(03-198) 옆 횡단보도,"정류소(버스,택시 등)",일반쓰레기,37.5536058,126.9737904
509,서울특별시,용산구,갈월동 93-29,남영역 마을버스정류장,"정류소(버스,택시 등)",일반쓰레기,37.5421018,126.9720042
510,서울특별시,용산구,갈월동 98-1,남영역 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.541671,126.9720964
511,서울특별시,용산구,한강로2가 421-2,,도로변(횡단보도 포함),일반쓰레기,37.5280686,126.9665242
512,서울특별시,용산구,한강로3가 40-148,한강로동 농협앞 버스정류장(03-122) ,"정류소(버스,택시 등)",일반쓰레기,37.5251016,126.9638067
513,서울특별시,용산구,한강로3가 40-19,베르가모 앞 ,"정류소(버스,택시 등)",일반쓰레기,37.5237911,126.9621963
514,서울특별시,용산구,한강로2가 422-2 남쪽,용산역앞 횡단보도 건너편 ,도로변(횡단보도 포함),일반쓰레기,37.5293004,126.9665269
515,서울특별시,용산구,한강로2가 2-37 앞,신용산지하차도입구 파리바게트 횡단보도앞 ,도로변(횡단보도 포함),일반쓰레기,37.5302135,126.9677883
516,서울특별시,용산구,한강로3가 40-911,용사의집앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5278418,126.9647035
517,서울특별시,용산구,한남동 108 동쪽,"한남역,용산노인종합복지관(한남동 하이페리온방면) 버스정류장(03-285)","정류소(버스,택시 등)",일반쓰레기,37.5313341,127.0064614
518,서울특별시,용산구,한남동 638-2,순천향대병원 앞 택시정류장 ,"정류소(버스,택시 등)",일반쓰레기,37.533369,127.0046786
519,서울특별시,용산구,산천동 81-1,원효로2동 주민센터 버스정류장(03-304),"정류소(버스,택시 등)",일반쓰레기,37.5343436,126.9515465
520,서울특별시,용산구,보광동 90-2,보광동 신동아아파트(기업은행보광동지점방면) 버스정류장(03-277),"정류소(버스,택시 등)",일반쓰레기,37.5254342,127.0016185
521,서울특별시,용산구,한강로3가 63-389 서쪽 끝,서빙고로 35 파크시티 앞 삼거리 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.525111,126.9691452
522,서울특별시,용산구,한남동 522-44 북쪽,한남동 동원베네스트 사잇길 옆 쉼터,도로변(횡단보도 포함),일반쓰레기,37.5298121,127.0073923
523,서울특별시,용산구,한남동 259-6,"한남동(한남시범아파트방면) 버스정류장(03-213)(현대리버티하우스,KEB하나은행앞)","정류소(버스,택시 등)",일반쓰레기,37.5335089,127.008087
524,서울특별시,용산구,이태원동 673,보금사에서 스시바얼이태원점앞(녹사평산악회앞),도로변(횡단보도 포함),일반쓰레기,37.5381285,126.9871115
525,서울특별시,용산구,이태원동 671,경리단입구3호터널방향,도로변(횡단보도 포함),일반쓰레기,37.5385173,126.9871591
526,서울특별시,용산구,한남동 산10-33,한강진역 1번출구앞 (용산국제학교입구),지하철역 입구,일반쓰레기,37.5408417,127.000524
527,서울특별시,용산구,후암동 406-101,소월로168번지(고엽제사무실옆) ,도로변(횡단보도 포함),일반쓰레기,37.5476684,126.9842146
528,서울특별시,용산구,보광동 238-98,한국폴리텍1대학 버스정류장(03-281),도로변(횡단보도 포함),일반쓰레기,37.5304413,126.9966364
529,서울특별시,용산구,한남동 726-420,도이치모터스(BMW) 매장앞,"정류소(버스,택시 등)",일반쓰레기,37.541997,127.003258
530,서울특별시,용산구,용산동2가 7-116 서쪽,녹사평역 1번출구앞 마을버스정류장(03-524),"정류소(버스,택시 등)",일반쓰레기,37.5364174,126.9866468
531,서울특별시,용산구,한남동 657-44 서쪽,"순천향 병원 진출로 옆 인도, 연구동쪽 ",도로변(횡단보도 포함),일반쓰레기,37.5336446,127.0035877
532,서울특별시,용산구,한남동 657-44 서쪽,"순천향 병원 진출로 옆 인도, 연구동쪽 ",도로변(횡단보도 포함),일반쓰레기,37.5336446,127.0035877
533,서울특별시,용산구,한강로3가 16-3 북단 횡단보도,"성촌공원, 포르쉐센터 버스정류장(03-288)","정류소(버스,택시 등)",일반쓰레기,37.5300087,126.9545523
534,서울특별시,용산구,이촌동 302-61 앞,이촌1동 충신교회앞 버스정류장(03-216) ,"정류소(버스,택시 등)",일반쓰레기,37.5210732,126.968421
535,서울특별시,용산구,한강로2가 250-1,콩나물국밥 시루향기 24시 횡단보도앞 ,도로변(횡단보도 포함),일반쓰레기,37.5316744,126.9699479
536,서울특별시,용산구,청파동3가 12-4,청파로 250(남영역03-230버스정류장옆)앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5426053,126.9710232
537,서울특별시,용산구,후암동 406-101,소월로168번지(고엽제사무실옆) ,도로변(횡단보도 포함),일반쓰레기,37.5476684,126.9842146
538,서울특별시,용산구,용산동4가 1-1 동쪽,녹사평역 3번 출구 앞( 직진2~3미터횡단보도앞 ) ,지하철역 입구,일반쓰레기,37.5346302,126.9853092
539,서울특별시,용산구,용산동4가 1-1 동쪽,녹사평역 3번 출구 앞( 직진2~3미터횡단보도앞 ) ,지하철역 입구,일반쓰레기,37.5346302,126.9853092
540,서울특별시,용산구,이태원동 34-114,이태원입구 공중화장실앞 ,도로변(횡단보도 포함),일반쓰레기,37.5343212,126.9886819
541,서울특별시,용산구,이태원동 34-114,이태원입구 공중화장실앞 ,도로변(횡단보도 포함),일반쓰레기,37.5343212,126.9886819
542,서울특별시,용산구,이태원동 57-30,이태원버스정류장(03-189) 아디다스 OFS점 앞,"정류소(버스,택시 등)",일반쓰레기,37.5340586,126.9900062
543,서울특별시,용산구,이태원동 57-30,이태원버스정류장(03-189) 아디다스 OFS점 앞 ,"정류소(버스,택시 등)",재활용쓰레기,37.5340586,126.9900062
544,서울특별시,용산구,이태원동 176-2,이태원버스정류장(03-188) ,"정류소(버스,택시 등)",일반쓰레기,37.5345038,126.9906995
545,서울특별시,용산구,이태원동 176-2,이태원버스정류장(03-188) ,"정류소(버스,택시 등)",재활용쓰레기,37.5345038,126.9906995
546,서울특별시,용산구,이태원동 58-8,국제아케이드건물 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.534058,126.9905627
547,서울특별시,용산구,이태원동 58-8,국제아케이드건물 앞 횡단보도,도로변(횡단보도 포함),재활용쓰레기,37.534058,126.9905627
548,서울특별시,용산구,이태원동 168-17,ABC마트(신발가게)앞,도로변(횡단보도 포함),일반쓰레기,37.534523,126.9916848
549,서울특별시,용산구,이태원동 168-17,ABC마트(신발가게)앞,도로변(횡단보도 포함),재활용쓰레기,37.534523,126.9916848
550,서울특별시,용산구,이태원동 72-35 앞 횡단보도,횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.5342035,126.9920803
551,서울특별시,용산구,이태원동 72-35 앞 횡단보도,횡단보도 앞,도로변(횡단보도 포함),재활용쓰레기,37.5342035,126.9920803
552,서울특별시,용산구,이태원동 119-11,해밀턴호텔 버스정류장(03-190) ,"정류소(버스,택시 등)",일반쓰레기,37.5346635,126.993056
553,서울특별시,용산구,이태원동 119-11,해밀턴호텔 버스정류장(03-190) ,"정류소(버스,택시 등)",재활용쓰레기,37.5346635,126.993056
554,서울특별시,용산구,이태원동 108-9,이태원역 2번 출구 (해밀턴호텔정문앞횡단보도) ,지하철역 입구,일반쓰레기,37.5347435,126.9938629
555,서울특별시,용산구,이태원동 108-9,이태원역 2번 출구 (해밀턴호텔정문앞횡단보도) ,지하철역 입구,재활용쓰레기,37.5347435,126.9938629
556,서울특별시,용산구,이태원동 127-12,이태원역 3번 출구 (올리브영 횡단보도앞) ,"정류소(버스,택시 등)",일반쓰레기,37.5342642,126.9942135
557,서울특별시,용산구,이태원동 127-12,이태원역 3번 출구 (올리브영 횡단보도앞) ,"정류소(버스,택시 등)",일반쓰레기,37.5342642,126.9942135
558,서울특별시,용산구,이태원동 123-26,무신사 앞 횡단보도 ,"정류소(버스,택시 등)",일반쓰레기,37.5348125,126.9952779
559,서울특별시,용산구,이태원동 123-26,무신사 앞 횡단보도,"정류소(버스,택시 등)",일반쓰레기,37.5348125,126.9952779
560,서울특별시,용산구,이태원동 124-9,이태원 119 안전센타 버스정류장(03-192),"정류소(버스,택시 등)",일반쓰레기,37.534816,126.9965827
561,서울특별시,용산구,이태원동 124-9,이태원 119 안전센타 버스정류장(03-192) ,"정류소(버스,택시 등)",재활용쓰레기,37.534816,126.9965827
562,서울특별시,용산구,한남동 736-1,제일기획 앞 횡단보도 ,도로변(횡단보도 포함),일반쓰레기,37.5349555,126.9988343
563,서울특별시,용산구,한남동 736-1,제일기획 앞 횡단보도,도로변(횡단보도 포함),재활용쓰레기,37.5349555,126.9988343
564,서울특별시,용산구,한남동683-130,이태원로254,도로변(횡단보도 포함),일반쓰레기,37.5372363,127.0011753
565,서울특별시,용산구,한남동683-130,이태원로254,도로변(횡단보도 포함),일반쓰레기,37.5372363,127.0011753
566,서울특별시,용산구,한남동 739-1,삼성미술관 리움 택시정류장(폭스바겐건너편),"정류소(버스,택시 등)",일반쓰레기,37.5382415,127.0012929
567,서울특별시,용산구,한남동 739-1,삼성미술관 리움 택시정류장(폭스바겐건너편),"정류소(버스,택시 등)",일반쓰레기,37.5382415,127.0012929
568,서울특별시,용산구,이태원동 34-16 앞,이태원광장 녹사평역방향 횡단보도(좌측),도로변(횡단보도 포함),일반쓰레기,37.5339066,126.988832
569,서울특별시,용산구,이태원동 34-16 앞,이태원광장 녹사평역방향 횡단보도(좌측),도로변(횡단보도 포함),일반쓰레기,37.5339066,126.988832
570,서울특별시,용산구,이태원동 34-87,"용산구청 셔틀버스 정류장, 아트홀 입구",도로변(횡단보도 포함),일반쓰레기,37.5325615,126.990179
571,서울특별시,용산구,이태원동 34-87,"용산구청 셔틀버스 정류장, 아트홀 입구 ",도로변(횡단보도 포함),일반쓰레기,37.5325615,126.990179
572,서울특별시,용산구,이태원동 130-50,보광동입구(한국폴리텍1대학방면) 버스정류장(03-283),"정류소(버스,택시 등)",일반쓰레기,37.5334965,126.9940987
573,서울특별시,용산구,이태원동 130-50,보광동입구(한국폴리텍1대학방면) 버스정류장(03-283) ,"정류���(버스,택시 등)",일반쓰레기,37.5334965,126.9940987
574,서울특별시,용산구,한남동 727-56,한강진역 블루스퀘어 버스정류장(03-197) ,"정류소(버스,택시 등)",일반쓰레기,37.5407031,127.0026478
575,서울특별시,용산구,한남동 727-56,한강진역 블루스퀘어 버스정류장(03-197) ,"정류소(버스,택시 등)",일반쓰레기,37.5407031,127.0026478
576,서울특별시,용산구,한남동 707-10,순천향대학병원(블루스퀘어방면) 버스정류장(03-162),"정류소(버스,택시 등)",일반쓰레기,37.5365181,127.0060927
577,서울특별시,용산구,한남동 707-10,순천향대학병원(블루스퀘어방면) 버스정류장(03-162),"정류소(버스,택시 등)",일반쓰레기,37.5365181,127.0060927
578,서울특별시,용산구,한남동 705-10,순천향대학병원(서초IC방면) 버스정류장(03-164) ,"정류소(버스,택시 등)",일반쓰레기,37.5357372,127.0055334
579,서울특별시,용산구,한남동 705-10,순천향대학병원(서초IC방면) 버스정류장(03-164) ,"정류소(버스,택시 등)",일반쓰레기,37.5357372,127.0055334
580,서울특별시,용산구,한남동 705-10,순천향대학병원(서초IC방면) 버스정류장(03-164) ,"정류소(버스,택시 등)",일반쓰레기,37.5357372,127.0055334
581,서울특별시,용산구,한남동 705-10,순천향대학병원(서초IC방면) 버스정류장(03-164) ,"정류소(버스,택시 등)",일반쓰레기,37.5357372,127.0055334
582,서울특별시,용산구,한남동 705-9,"순천향대학병원,한남오거리(신사역방면) 버스정류장(03-165)","정류소(버스,택시 등)",일반쓰레기,37.5354973,127.0054913
583,서울특별시,용산구,한남동 705-9,"순천향대학병원,한남오거리(신사역방면) 버스정류장(03-165)","정류소(버스,택시 등)",일반쓰레기,37.5354973,127.0054913
584,서울특별시,용산구,한남동 76-16,한남오거리 하나은행앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.5334356,127.0068617
585,서울특별시,용산구,한남동 76-16,한남오거리 하나은행앞 횡단보도 ,도로변(횡단보도 포함),일반쓰레기,37.5334356,127.0068617
586,서울특별시,용산구,한강로3가 65-523,"한강대교북단(신용산방면) 중앙버스정류장(도심,03-001) ","정류소(버스,택시 등)",일반쓰레기,37.5237012,126.9627491
587,서울특별시,용산구,한강로3가 65-522,"한강대교북단(노들섬방면) 중앙버스정류장(외곽,03-002)","정류소(버스,택시 등)",일반쓰레기,37.5243236,126.9633522
588,서울특별시,용산구,한강로2가 357-3,"신용산역(KT용산지사방면) 중앙버스정류장(도심, 03-003)","정류소(버스,택시 등)",일반쓰레기,37.5273087,126.9661832
589,서울특별시,용산구,한강로2가 352-4,"신용산역(한강대���북단방면) 중앙버스정류장(외곽,03-004)","정류소(버스,택시 등)",일반쓰레기,37.5278034,126.9666431
590,서울특별시,용산구,한강로2가 352-4,"신용산역(한강대교북단방면) 중앙버스정류장(외곽,03-004) ","정류소(버스,택시 등)",일반쓰레기,37.5278034,126.9666431
